Fitness,Precision,Generalization,Simplicity
1.0,0.26329966329966326,0.6000000000000001,0.717855467450558
1.0,0.26329966329966326,0.6000000000000001,0.717855467450558
1.0,Error,0.605263157894737,0.7347940521421072
1.0,0.2455048409405256,0.5111111111111112,0.6711382931783416
1.0,0.19021358543417366,0.48571428571428577,0.7663531261946077
1.0,0.10594262295081969,0.48571428571428577,0.8006646737324785
