Fitness,Precision,Generalization,Simplicity
0.8185517143263622,0.19928825622775803,0.6551724137931035,0.6515465654632735
0.8185517143263622,0.19928825622775803,0.6551724137931035,0.6515465654632735
0.39711987081207595,Error,0.7538461538461539,0.7894296292279119
0.854122621564482,0.3039799435913507,0.6521739130434783,0.6009409671104717
0.7148835313696283,0.32364933741080526,0.6692913385826772,0.7397665112432785
0.8028292412122435,0.20092625578909873,0.6296296296296295,0.807543115498364
