Fitness,Precision,Generalization,Simplicity
,,,
0.918489066,0.462085308,0.632,0.596343601
0.918489066,0.462085308,0.632,0.596343601
1,Error,0.65625,0.870806346
0.905720339,0.366340841,0.626666667,0.63988248
0.783224401,0.466539924,0.625570776,0.664121135
0.835840419,0.354765162,0.650793651,0.78816034
