Fitness,Precision,Generalization,Simplicity
0.6900539503266698,0.23350253807106602,0.7196261682242991,0.6566358720015948
0.6900539503266698,0.21658986175115202,0.7196261682242991,0.6566358720015948
0.8242007844401461,Error,0.7543859649122806,0.8822922780954096
0.7106550431949407,0.15937241948802638,0.6818181818181818,0.617491431260076
0.7779081140933016,0.08735795454545459,0.652892561983471,0.7586253085049836
0.820835307310813,0.14732334047109208,0.6226415094339623,0.7694158828527601
