Fitness,Precision,Generalization,Simplicity
1.0,0.25225225225225223,0.5333333333333333,0.6575179400589444
1.0,0.25225225225225223,0.5333333333333333,0.6575179400589444
1.0,Error,0.605263157894737,0.719203384353707
1.0,0.3179800221975583,0.5714285714285714,0.6475052568561754
1.0,0.2029484463276836,0.5272727272727272,0.6778379730811767
1.0,0.09555921052631577,0.48571428571428577,0.800332603385119
